1HisotryHomeWinRatio,1HistoryAwayWinRatio,1awayGainPoins,1awayLosePoins,1homeGainPoins,1homeLosePoins,2promotion,Season,Team,firstPlay,inPlayoff,inPlayoff_prediction,playoff_ratio,
24.3902439,12.19512195,13.09756098,12.92682927,0.829268293,1.195121951,0,1997,VAN,0,FALSE,FALSE,0.551724138,0
63.41463415,43.90243902,5.341463415,5.146341463,8.463414634,8.56097561,2,1997,POR,0,TRUE,TRUE,0.551724138,0
73.17073171,56.09756098,4.975609756,4.87804878,8.463414634,7.195121951,2,1997,LAK,0,TRUE,TRUE,0.551724138,0
60.97560976,39.02439024,5.975609756,6.390243902,5.243902439,4.658536585,2,1997,PHX,0,TRUE,TRUE,0.551724138,0
63.41463415,39.02439024,6.682926829,6.536585366,8.390243902,8.682926829,1,1997,MIA,0,TRUE,TRUE,0.551724138,0
63.41463415,48.7804878,5.43902439,5.146341463,6.87804878,6.414634146,2,1997,ATL,0,TRUE,TRUE,0.551724138,0
41.46341463,21.95121951,9.634146341,10.68292683,4.341463415,4.487804878,0,1997,MIN,0,TRUE,FALSE,0.551724138,1
80.48780488,63.41463415,3.902439024,3.682926829,12.26829268,12.3902439,2,1997,SAN,0,FALSE,TRUE,0.551724138,1
48.7804878,24.3902439,7.707317073,9.536585366,4.12195122,4.268292683,0,1997,NJN,0,FALSE,FALSE,0.551724138,0
63.41463415,51.2195122,5.048780488,5,7.634146341,7.853658537,2,1997,CLE,0,FALSE,TRUE,0.551724138,1
60.97560976,39.02439024,5.829268293,5.658536585,5.634146341,5.707317073,1,1997,CHA,0,TRUE,TRUE,0.551724138,0
60.97560976,36.58536585,7.756097561,7.853658537,5.536585366,5.658536585,1,1998,MIN,0,TRUE,FALSE,0.551724138,1
43.90243902,29.26829268,10.14634146,10.2195122,5.585365854,5.634146341,0,1998,GSW,0,FALSE,FALSE,0.551724138,0
70.73170732,78.04878049,2.536585366,2.195121951,7.780487805,8.073170732,2,1998,MIA,0,TRUE,TRUE,0.551724138,0
43.90243902,29.26829268,9.43902439,8.682926829,4.024390244,4.292682927,0,1998,TRN,0,FALSE,FALSE,0.551724138,0
60.97560976,36.58536585,6.56097561,6.292682927,8.536585366,8.87804878,2,1998,PHX,0,TRUE,TRUE,0.551724138,0
51.2195122,36.58536585,7,7.56097561,4.609756098,5.292682927,1,1998,LAC,0,FALSE,FALSE,0.551724138,0
63.41463415,46.34146341,7.585365854,7.341463415,6.56097561,6.902439024,2,1998,ORL,0,FALSE,TRUE,0.551724138,1
87.80487805,48.7804878,5.87804878,6.024390244,10.56097561,9.707317073,2,1998,ATL,0,TRUE,TRUE,0.551724138,0
29.26829268,21.95121951,9.853658537,9.731707317,2.341463415,2.43902439,0,1998,DEN,0,FALSE,FALSE,0.551724138,0
29.26829268,19.51219512,9.317073171,10.85365854,2.43902439,2.536585366,1,1998,SAN,0,TRUE,FALSE,0.551724138,1
39.02439024,24.3902439,8.756097561,8.463414634,4.268292683,4.073170732,0,1998,NJN,0,TRUE,FALSE,0.551724138,1
51.2195122,43.90243902,5.902439024,6.146341463,5.926829268,6.024390244,1,1998,IND,0,TRUE,TRUE,0.551724138,0
19.51219512,14.63414634,12.6097561,12.26829268,0.804878049,1.585365854,0,1998,VAN,0,FALSE,FALSE,0.551724138,0
34.14634146,24.3902439,10.80487805,10.68292683,2.43902439,2.56097561,0,1998,DAL,0,FALSE,FALSE,0.551724138,0
26.82926829,26.82926829,9.219512195,9.804878049,3.048780488,3.195121951,0,1998,PHI,0,FALSE,FALSE,0.551724138,0
48.7804878,31.70731707,5.780487805,6.975609756,5.219512195,4.512195122,0,1998,MIL,0,FALSE,FALSE,0.551724138,0
75.6097561,60.97560976,5.12195122,4.536585366,8.12195122,7.56097561,2,1998,LAK,0,TRUE,TRUE,0.551724138,0
92.68292683,63.41463415,2.902439024,2.804878049,13.97560976,8.902439024,2,1998,UTA,0,TRUE,TRUE,0.551724138,0
73.17073171,65.85365854,4.365853659,4.268292683,8.780487805,6.365853659,2,1998,HOU,0,TRUE,TRUE,0.551724138,0
60.97560976,41.46341463,5.56097561,5.390243902,7.634146341,7.731707317,1,1998,CLE,0,TRUE,TRUE,0.551724138,0
26.82926829,9.756097561,10.24390244,10.09756098,2.829268293,3.585365854,0,1998,BOS,0,FALSE,FALSE,0.551724138,0
95.12195122,73.17073171,1.658536585,2.268292683,15.34146341,15.3902439,2,1998,CHI,0,TRUE,TRUE,0.551724138,0
73.17073171,58.53658537,4.097560976,4.43902439,6.951219512,7.146341463,1,1998,CHA,0,TRUE,TRUE,0.551724138,0
75.6097561,63.41463415,4.170731707,4.12195122,7.390243902,7.146341463,2,1998,NYK,0,TRUE,TRUE,0.551724138,0
70.73170732,48.7804878,5.926829268,5.146341463,9.902439024,8.951219512,2,1998,POR,0,TRUE,TRUE,0.551724138,0
75.6097561,63.41463415,3.243902439,3.146341463,12.7804878,10.70731707,2,1998,SEA,0,TRUE,TRUE,0.551724138,0
73.17073171,58.53658537,4.073170732,3.975609756,10.46341463,10.63414634,2,1998,DET,0,FALSE,TRUE,0.551724138,1
5,5,0,0,0,0,0,1998,WAZ,1,FALSE,FALSE,0.551724138,0
53.65853659,29.26829268,9.951219512,9.902439024,5.317073171,5.414634146,1,1998,SAC,0,FALSE,FALSE,0.551724138,0
144,104,5.8,5.84,17.76,11.28,2,1999,UTA,0,TRUE,TRUE,0.551724138,0
148,100,6.32,6.04,18.84,19.12,2,1999,CHI,0,FALSE,TRUE,0.551724138,1
44,24,13.88,17.88,4.28,4.52,1,1999,LAC,0,FALSE,FALSE,0.551724138,0
120,104,7.04,5.84,15.72,15.84,2,1999,PHX,0,TRUE,TRUE,0.551724138,0
96,48,13.44,14.44,9.2,9.24,0,1999,BOS,0,FALSE,FALSE,0.551724138,0
36,28,17.6,18.96,2.2,3.36,0,1999,TRN,0,FALSE,FALSE,0.551724138,0
36,8,20.08,23.4,4,3.36,0,1999,DEN,0,FALSE,FALSE,0.551724138,0
104,76,10.64,10.56,11.48,10.04,2,1999,MIN,0,TRUE,TRUE,0.551724138,0
132,112,5.88,5.24,19.64,18.68,2,1999,LAK,0,TRUE,TRUE,0.551724138,0
96,68,13.04,13.16,12.36,13.56,2,1999,HOU,0,TRUE,TRUE,0.551724138,0
140,104,6.12,5.8,20.48,20.56,2,1999,SEA,0,FALSE,TRUE,0.551724138,1
52,28,14.2,16.84,4.8,5.44,0,1999,DAL,0,FALSE,FALSE,0.551724138,0
96,68,12.12,12.16,10.08,8.88,1,1999,ORL,0,TRUE,FALSE,0.551724138,1
112,60,7.88,9.76,12.12,11.04,2,1999,NYK,0,TRUE,TRUE,0.551724138,0
116,84,7.28,7.36,13.24,12.16,2,1999,ATL,0,TRUE,TRUE,0.551724138,0
108,80,6.4,7,12.36,11.6,1,1999,CLE,0,FALSE,TRUE,0.551724138,1
124,100,8.88,8.8,15.84,16.24,1,1999,SAN,0,TRUE,TRUE,0.551724138,0
84,24,13.96,20.88,8.4,8.56,0,1999,SAC,0,TRUE,FALSE,0.551724138,1
120,100,6.64,6.88,15.96,16.28,2,1999,MIA,0,TRUE,TRUE,0.551724138,0
100,48,8.92,8.76,11.84,11.36,1,1999,DET,0,TRUE,TRUE,0.551724138,0
128,104,5.32,5.12,17.88,16.68,1,1999,IND,0,TRUE,TRUE,0.551724138,0
96,72,8.8,8.48,12.2,11.6,0,1999,WAZ,0,FALSE,TRUE,0.551724138,1
128,76,12.72,12.52,14.36,14,2,1999,CHA,0,FALSE,TRUE,0.551724138,1
76,48,13.84,12.68,8.48,8.76,0,1999,PHI,0,TRUE,FALSE,0.551724138,1
84,60,11.04,10.96,8.4,8.48,0,1999,MIL,0,TRUE,FALSE,0.551724138,1
104,68,8.64,9.08,10.64,10.28,1,1999,NJN,0,FALSE,TRUE,0.551724138,1
48,28,21.92,21.44,4.28,3.88,0,1999,GSW,0,FALSE,FALSE,0.551724138,0
104,80,9.96,10.48,13.48,13.8,2,1999,POR,0,TRUE,TRUE,0.551724138,0
56,20,18.04,17.88,3.92,4.44,0,1999,VAN,0,FALSE,FALSE,0.551724138,0
43.90243902,36.58536585,1.902439024,1.756097561,4.536585366,4.390243902,2,2000,MIA,0,TRUE,TRUE,0.551724138,0
41.46341463,29.26829268,4,3.048780488,4.463414634,4.365853659,1,2000,DET,0,TRUE,FALSE,0.551724138,1
29.26829268,9.756097561,5.43902439,5.829268293,3.12195122,3.12195122,1,2000,NJN,0,FALSE,FALSE,0.551724138,0
43.90243902,36.58536585,1.585365854,1.536585366,4.487804878,3.292682927,2,2000,IND,0,TRUE,TRUE,0.551724138,0
29.26829268,4.87804878,6.658536585,7.707317073,2.609756098,2.780487805,0,2000,DEN,0,FALSE,FALSE,0.551724138,0
36.58536585,29.26829268,2.658536585,2.658536585,4.609756098,1.853658537,2,2000,PHX,0,TRUE,TRUE,0.551724138,0
36.58536585,9.756097561,5.073170732,5.390243902,3.731707317,3.146341463,0,2000,DAL,0,FALSE,FALSE,0.551724138,0
31.70731707,19.51219512,5.707317073,5.512195122,2.707317073,2.87804878,0,2000,GSW,0,FALSE,FALSE,0.551724138,0
46.34146341,29.26829268,4.731707317,4.56097561,6.853658537,6.12195122,2,2000,HOU,0,FALSE,TRUE,0.551724138,1
41.46341463,26.82926829,2.804878049,2.780487805,4.634146341,4.43902439,1,2000,MIL,0,TRUE,TRUE,0.551724138,0
14.63414634,7.317073171,6.365853659,8.195121951,1.707317073,1.756097561,0,2000,LAC,0,FALSE,FALSE,0.551724138,0
41.46341463,19.51219512,4.780487805,4.731707317,4.12195122,4.048780488,1,2000,SEA,0,TRUE,FALSE,0.551724138,1
34.14634146,21.95121951,3.87804878,4.707317073,3.43902439,3.463414634,0,2000,TRN,0,TRUE,FALSE,0.551724138,1
24.3902439,21.95121951,5.292682927,5.195121951,3.975609756,4.073170732,0,2000,BOS,0,FALSE,FALSE,0.551724138,0
31.70731707,12.19512195,2.12195122,4.390243902,3.170731707,2.902439024,0,2000,WAZ,0,FALSE,FALSE,0.551724138,0
39.02439024,36.58536585,1.926829268,2,3.390243902,3.243902439,2,2000,ATL,0,FALSE,FALSE,0.551724138,0
39.02439024,24.3902439,3.804878049,3.707317073,3.707317073,3.609756098,1,2000,CHA,0,TRUE,FALSE,0.551724138,1
51.2195122,29.26829268,4.634146341,4.146341463,4.536585366,4.243902439,1,2000,ORL,0,FALSE,FALSE,0.551724138,0
17.07317073,2.43902439,0.634146341,7.634146341,1.146341463,1.341463415,0,2000,VAN,0,FALSE,FALSE,0.551724138,0
53.65853659,31.70731707,1.926829268,2.414634146,7.414634146,7.56097561,2,2000,POR,0,TRUE,TRUE,0.551724138,0
53.65853659,36.58536585,2.12195122,1.951219512,6.756097561,6.414634146,2,2000,UTA,0,TRUE,TRUE,0.551724138,0
43.90243902,31.70731707,3.87804878,3.707317073,6.170731707,4.43902439,2,2000,LAK,0,TRUE,TRUE,0.551724138,0
46.34146341,19.51219512,3.87804878,4.341463415,4.926829268,4.024390244,2,2000,NYK,0,TRUE,TRUE,0.551724138,0
36.58536585,17.07317073,3.804878049,5.43902439,4.585365854,4.853658537,1,2000,CLE,0,FALSE,FALSE,0.551724138,0
51.2195122,39.02439024,2.195121951,2.024390244,8.243902439,4.024390244,2,2000,SAN,0,TRUE,TRUE,0.551724138,0
41.46341463,26.82926829,2.658536585,3.097560976,4.414634146,2.609756098,1,2000,PHI,0,TRUE,FALSE,0.551724138,1
19.51219512,12.19512195,6.390243902,6.024390244,1.804878049,2.292682927,1,2000,CHI,0,FALSE,FALSE,0.551724138,0
39.02439024,26.82926829,4.341463415,4.146341463,3.365853659,1.365853659,1,2000,SAC,0,TRUE,FALSE,0.551724138,1
43.90243902,17.07317073,2.390243902,4.463414634,4.463414634,4.487804878,2,2000,MIN,0,TRUE,TRUE,0.551724138,0
53.65853659,29.26829268,8.048780488,7.829268293,6.853658537,6.951219512,1,2001,HOU,0,FALSE,TRUE,0.551724138,1
63.41463415,58.53658537,5.365853659,5.243902439,7.609756098,7.756097561,2,2001,MIN,0,TRUE,TRUE,0.551724138,0
63.41463415,46.34146341,5.682926829,6.048780488,6.024390244,5.804878049,1,2001,TRN,0,TRUE,FALSE,0.551724138,1
65.85365854,36.58536585,4.804878049,5.390243902,7.463414634,7.219512195,2,2001,DET,0,FALSE,TRUE,0.551724138,1
29.26829268,17.07317073,10.29268293,13.68292683,3.219512195,3.487804878,0,2001,GSW,0,FALSE,FALSE,0.551724138,0
78.04878049,51.2195122,4.219512195,3.951219512,11.04878049,11.26829268,2,2001,PHX,0,TRUE,TRUE,0.551724138,0
75.6097561,58.53658537,4.682926829,4.365853659,9.268292683,8.926829268,2,2001,UTA,0,TRUE,TRUE,0.551724138,0
24.3902439,12.19512195,15.14634146,14.95121951,1.463414634,1.853658537,0,2001,LAC,0,FALSE,FALSE,0.551724138,0
53.65853659,43.90243902,6.365853659,6.219512195,4.975609756,3.975609756,0,2001,DAL,0,TRUE,FALSE,0.551724138,1
56.09756098,46.34146341,7.097560976,7.048780488,7.512195122,7.463414634,2,2001,MIL,0,TRUE,TRUE,0.551724138,0
29.26829268,24.3902439,9.951219512,9.853658537,2.609756098,2.853658537,0,2001,VAN,0,FALSE,FALSE,0.551724138,0
58.53658537,51.2195122,6.146341463,5.975609756,7.804878049,8,1,2001,SEA,0,FALSE,TRUE,0.551724138,1
73.17073171,70.73170732,2.43902439,2.048780488,9.268292683,9.292682927,2,2001,POR,0,TRUE,TRUE,0.551724138,0
87.80487805,75.6097561,2.317073171,2.512195122,12.68292683,12.73170732,2,2001,LAK,0,TRUE,TRUE,0.551724138,0
63.41463415,36.58536585,7.975609756,8.048780488,9.219512195,9.12195122,1,2001,ORL,0,TRUE,TRUE,0.551724138,0
41.46341463,29.26829268,8.048780488,8.024390244,4.268292683,5.073170732,0,2001,WAZ,0,FALSE,FALSE,0.551724138,0
75.6097561,53.65853659,3.43902439,3.292682927,11.36585366,10.90243902,2,2001,SAN,0,TRUE,TRUE,0.551724138,0
87.80487805,48.7804878,5.170731707,5.12195122,10.65853659,9.634146341,2,2001,IND,0,TRUE,TRUE,0.551724138,0
53.65853659,21.95121951,5.609756098,6.756097561,6.365853659,6.43902439,0,2001,NJN,0,FALSE,FALSE,0.551724138,0
53.65853659,24.3902439,10.14634146,10.07317073,5.487804878,5.853658537,0,2001,CLE,0,FALSE,FALSE,0.551724138,0
51.2195122,17.07317073,5.487804878,10.29268293,4.829268293,5,1,2001,ATL,0,FALSE,FALSE,0.551724138,0
73.17073171,46.34146341,6.780487805,6.414634146,8.707317073,7.658536585,1,2001,CHA,0,TRUE,TRUE,0.551724138,0
29.26829268,12.19512195,13.17073171,14.31707317,1.585365854,1.682926829,0,2001,CHI,0,FALSE,FALSE,0.551724138,0
73.17073171,34.14634146,6.170731707,6.487804878,10.3902439,10.56097561,2,2001,SAC,0,TRUE,TRUE,0.551724138,0
80.48780488,41.46341463,4.609756098,5.731707317,6.951219512,5.951219512,2,2001,NYK,0,TRUE,TRUE,0.551724138,0
70.73170732,48.7804878,5.365853659,5.268292683,7.170731707,7.219512195,2,2001,PHI,0,TRUE,TRUE,0.551724138,0
60.97560976,24.3902439,9.195121951,9.170731707,7.317073171,7.341463415,0,2001,DEN,0,FALSE,FALSE,0.551724138,0
63.41463415,21.95121951,9.804878049,9,7.365853659,6.780487805,0,2001,BOS,0,FALSE,FALSE,0.551724138,0
80.48780488,46.34146341,5.463414634,6.073170732,9.707317073,8.951219512,2,2001,MIA,0,TRUE,TRUE,0.551724138,0
68.29268293,60.97560976,4.097560976,4.12195122,9.634146341,9.292682927,2,2002,UTA,0,TRUE,TRUE,0.551724138,0
75.6097561,51.2195122,4.073170732,3.829268293,8.804878049,6.219512195,2,2002,MIL,0,FALSE,TRUE,0.551724138,1
80.48780488,60.97560976,3.073170732,3.853658537,12.26829268,11.92682927,2,2002,SAN,0,TRUE,TRUE,0.551724138,0
53.65853659,21.95121951,9,8.829268293,4.87804878,4.487804878,0,2002,LAC,0,FALSE,FALSE,0.551724138,0
43.90243902,19.51219512,8.634146341,9.43902439,4.292682927,4.43902439,0,2002,NJN,0,TRUE,FALSE,0.551724138,1
63.41463415,36.58536585,6.609756098,6.512195122,6.390243902,6.536585366,2,2002,IND,0,TRUE,TRUE,0.551724138,0
75.6097561,48.7804878,3.731707317,4.756097561,7.902439024,5.926829268,2,2002,PHX,0,FALSE,TRUE,0.551724138,1
70.73170732,26.82926829,9.12195122,9.902439024,6,5.853658537,0,2002,DEN,0,FALSE,FALSE,0.551724138,0
80.48780488,53.65853659,3.414634146,3.756097561,10.56097561,10.07317073,2,2002,SAC,0,TRUE,TRUE,0.551724138,0
63.41463415,43.90243902,6.804878049,7.414634146,8.146341463,7.414634146,1,2002,SEA,0,TRUE,TRUE,0.551724138,0
73.17073171,43.90243902,5.317073171,5.804878049,9.975609756,8.195121951,2,2002,NYK,0,FALSE,TRUE,0.551724138,1
29.26829268,17.07317073,8.975609756,10.73170732,2.414634146,2.56097561,0,2002,WAZ,0,FALSE,FALSE,0.551724138,0
48.7804878,24.3902439,9.487804878,9.292682927,4.43902439,4.536585366,0,2002,CLE,0,FALSE,FALSE,0.551724138,0
48.7804878,39.02439024,5.536585366,5.926829268,4.756097561,4.87804878,0,2002,BOS,0,TRUE,FALSE,0.551724138,1
68.29268293,60.97560976,3.951219512,3.731707317,9,8.731707317,1,2002,DAL,0,TRUE,TRUE,0.551724138,0
43.90243902,34.14634146,6.707317073,6.780487805,6.024390244,6.243902439,1,2002,DET,0,TRUE,TRUE,0.551724138,0
75.6097561,60.97560976,4.048780488,3.926829268,8.12195122,6.56097561,2,2002,LAK,0,TRUE,TRUE,0.551724138,0
68.29268293,53.65853659,4.487804878,4.292682927,10.31707317,10.46341463,2,2002,POR,0,TRUE,TRUE,0.551724138,0
63.41463415,41.46341463,5.975609756,5.56097561,7.073170732,7.365853659,1,2002,ORL,0,TRUE,TRUE,0.551724138,0
65.85365854,48.7804878,5.804878049,5.658536585,8.170731707,7.243902439,2,2002,TRN,0,TRUE,TRUE,0.551724138,0
58.53658537,51.2195122,4.487804878,4.365853659,6.951219512,6.317073171,0,2002,HOU,0,FALSE,TRUE,0.551724138,1
43.90243902,17.07317073,5.341463415,10.34146341,3.12195122,3.170731707,0,2002,ATL,0,FALSE,FALSE,0.551724138,0
73.17073171,41.46341463,5.56097561,6.951219512,7.902439024,7.853658537,2,2002,MIN,0,TRUE,TRUE,0.551724138,0
70.73170732,65.85365854,3.707317073,3.56097561,8.463414634,8.609756098,2,2002,PHI,0,TRUE,TRUE,0.551724138,0
68.29268293,43.90243902,4.390243902,4.268292683,6.097560976,5.414634146,2,2002,CHA,0,TRUE,TRUE,0.551724138,0
70.73170732,51.2195122,4.56097561,4.268292683,6.682926829,7.048780488,2,2002,MIA,0,FALSE,TRUE,0.551724138,1
26.82926829,14.63414634,9.12195122,13.70731707,2.634146341,2.975609756,0,2002,GSW,0,FALSE,FALSE,0.551724138,0
24.3902439,12.19512195,12.85365854,12.70731707,1.658536585,1.829268293,0,2002,CHI,0,FALSE,FALSE,0.551724138,0
5,5,0,0,0,0,0,2002,MEM,1,FALSE,FALSE,0.551724138,0
65.85365854,41.46341463,7.536585366,7.365853659,9.341463415,9.682926829,2,2003,ORL,0,TRUE,TRUE,0.620689655,0
53.65853659,51.2195122,4.317073171,4.731707317,5.804878049,5.853658537,2,2003,PHI,0,TRUE,TRUE,0.620689655,0
82.92682927,58.53658537,4.024390244,4.024390244,12.3902439,7.682926829,2,2003,LAK,0,TRUE,TRUE,0.620689655,0
78.04878049,63.41463415,2.609756098,2.56097561,10.34146341,7.682926829,2,2003,SAN,0,TRUE,TRUE,0.620689655,0
87.80487805,60.97560976,5.853658537,5.731707317,15.24390244,15.2195122,2,2003,SAC,0,TRUE,TRUE,0.620689655,0
48.7804878,21.95121951,8.12195122,8.682926829,6,6.097560976,0,2003,CLE,0,FALSE,FALSE,0.620689655,0
36.58536585,19.51219512,10.75609756,11.24390244,3.097560976,3.609756098,0,2003,MEM,0,FALSE,FALSE,0.620689655,0
73.17073171,65.85365854,4.658536585,4.658536585,8.487804878,8.341463415,2,2003,DAL,0,TRUE,TRUE,0.620689655,0
34.14634146,17.07317073,8.634146341,10,4.12195122,4.219512195,0,2003,GSW,0,FALSE,FALSE,0.620689655,0
60.97560976,34.14634146,7,8,7.536585366,7.414634146,0,2003,LAC,0,FALSE,FALSE,0.620689655,0
65.85365854,53.65853659,4.43902439,4.365853659,7.512195122,6.292682927,1,2003,BOS,0,TRUE,TRUE,0.620689655,0
34.14634146,17.07317073,12.2195122,12.31707317,2.951219512,3.390243902,0,2003,CHI,0,FALSE,FALSE,0.620689655,0
80.48780488,46.34146341,5.56097561,5.43902439,11.75609756,11.87804878,1,2003,NJN,0,TRUE,TRUE,0.620689655,0
56.09756098,24.3902439,10.02439024,11.02439024,6.073170732,6.243902439,0,2003,ATL,0,FALSE,FALSE,0.620689655,0
60.97560976,39.02439024,3.87804878,7.731707317,7.170731707,6.658536585,1,2003,MIL,0,TRUE,TRUE,0.620689655,0
73.17073171,46.34146341,5.219512195,5.195121951,9.365853659,8.12195122,2,2003,POR,0,TRUE,TRUE,0.620689655,0
43.90243902,43.90243902,5.317073171,4.975609756,4.56097561,4.731707317,1,2003,MIA,0,FALSE,TRUE,0.620689655,1
60.97560976,41.46341463,5.756097561,5.658536585,6.707317073,5.926829268,2,2003,IND,0,TRUE,TRUE,0.620689655,0
43.90243902,24.3902439,9.585365854,10.58536585,3.048780488,3.12195122,0,2003,HOU,0,FALSE,FALSE,0.620689655,0
70.73170732,51.2195122,6.341463415,6.268292683,9.585365854,9.317073171,2,2003,MIN,0,TRUE,TRUE,0.620689655,0
48.7804878,17.07317073,11.02439024,12.17073171,3.902439024,3.341463415,0,2003,DEN,0,FALSE,FALSE,0.620689655,0
63.41463415,58.53658537,4.512195122,4.390243902,7.585365854,7,1,2003,DET,0,TRUE,TRUE,0.620689655,0
46.34146341,26.82926829,9.097560976,8.536585366,3.365853659,3.487804878,1,2003,NYK,0,FALSE,FALSE,0.620689655,0
5,5,0,0,0,0,0,2003,NOH,1,TRUE,FALSE,0.620689655,1
60.97560976,46.34146341,7.073170732,7.097560976,7.146341463,7.195121951,2,2003,UTA,0,TRUE,TRUE,0.620689655,0
63.41463415,46.34146341,4.902439024,5.219512195,8.512195122,8.56097561,1,2003,SEA,0,FALSE,TRUE,0.620689655,1
56.09756098,31.70731707,6.731707317,7.975609756,7.243902439,6.951219512,1,2003,PHX,0,TRUE,TRUE,0.620689655,0
58.53658537,43.90243902,6.195121951,6.926829268,6,3.512195122,2,2003,TRN,0,FALSE,FALSE,0.620689655,0
53.65853659,36.58536585,7.43902439,8.097560976,6.073170732,6.12195122,0,2003,WAZ,0,FALSE,FALSE,0.620689655,0
80.48780488,65.85365854,2.463414634,2.268292683,10.41463415,10.92682927,2,2004,SAN,0,TRUE,TRUE,0.551724138,0
73.17073171,34.14634146,6.097560976,6.390243902,7.731707317,5.682926829,1,2004,PHX,0,FALSE,TRUE,0.551724138,1
75.6097561,46.34146341,6.56097561,6.414634146,8.87804878,5.365853659,2,2004,LAK,0,TRUE,TRUE,0.551724138,0
80.48780488,65.85365854,3.707317073,3.195121951,12.68292683,12.2195122,2,2004,DAL,0,TRUE,TRUE,0.551724138,0
60.97560976,56.09756098,5.268292683,5.097560976,6.048780488,5.682926829,2,2004,PHI,0,FALSE,TRUE,0.551724138,1
39.02439024,21.95121951,11.29268293,11.19512195,3.926829268,4.12195122,0,2004,MIA,0,TRUE,FALSE,0.551724138,1
31.70731707,9.756097561,9.975609756,12.75609756,2.731707317,2.853658537,0,2004,DEN,0,TRUE,FALSE,0.551724138,1
85.36585366,58.53658537,4.707317073,4.634146341,12.48780488,10.68292683,2,2004,SAC,0,TRUE,TRUE,0.551724138,0
34.14634146,7.317073171,7.43902439,14.95121951,3.219512195,3.073170732,0,2004,CLE,0,FALSE,FALSE,0.551724138,0
70.73170732,43.90243902,7.219512195,8.048780488,10.65853659,10.85365854,2,2004,UTA,0,FALSE,TRUE,0.551724138,1
65.85365854,56.09756098,4.43902439,4.609756098,7.658536585,7.634146341,2,2004,POR,0,FALSE,TRUE,0.551724138,1
65.85365854,7.317073171,6.56097561,11.68292683,6.609756098,6,0,2004,CHI,0,FALSE,FALSE,0.551724138,0
56.09756098,34.14634146,7.341463415,7.731707317,5.780487805,6.12195122,0,2004,WAZ,0,FALSE,FALSE,0.551724138,0
80.48780488,43.90243902,6.926829268,6.731707317,8.292682927,7.780487805,2,2004,MIN,0,TRUE,TRUE,0.551724138,0
60.97560976,41.46341463,6.731707317,6.682926829,7.024390244,5.317073171,1,2004,MIL,0,TRUE,TRUE,0.551724138,0
73.17073171,48.7804878,5.024390244,5.12195122,9.243902439,9.146341463,2,2004,DET,0,TRUE,TRUE,0.551724138,0
78.04878049,39.02439024,5.756097561,5.365853659,10.97560976,11.09756098,2,2004,IND,0,TRUE,TRUE,0.551724138,0
36.58536585,21.95121951,9.219512195,9.682926829,2.707317073,2.804878049,1,2004,TRN,0,FALSE,FALSE,0.551724138,0
80.48780488,39.02439024,4.365853659,4.658536585,12.48780488,12.80487805,2,2004,NJN,0,TRUE,TRUE,0.551724138,0
70.73170732,43.90243902,5.780487805,5.463414634,7.634146341,6.536585366,1,2004,NOH,0,TRUE,TRUE,0.551724138,0
63.41463415,21.95121951,9.902439024,10.24390244,5.365853659,4.682926829,0,2004,ATL,0,FALSE,FALSE,0.551724138,0
58.53658537,31.70731707,6,5.658536585,4.902439024,5.292682927,0,2004,NYK,0,TRUE,FALSE,0.551724138,1
63.41463415,39.02439024,7.926829268,8.170731707,6.097560976,6,2,2004,ORL,0,FALSE,TRUE,0.551724138,1
60.97560976,46.34146341,7.756097561,7.56097561,7.414634146,7.756097561,2,2004,BOS,0,TRUE,TRUE,0.551724138,0
58.53658537,34.14634146,6.512195122,7.658536585,6.926829268,7.073170732,0,2004,GSW,0,FALSE,FALSE,0.551724138,0
60.97560976,36.58536585,5.56097561,6.682926829,7,5.268292683,1,2004,SEA,0,FALSE,TRUE,0.551724138,1
39.02439024,26.82926829,8.048780488,7.829268293,2.756097561,2.268292683,0,2004,LAC,0,FALSE,FALSE,0.551724138,0
68.29268293,36.58536585,5.829268293,5.707317073,8.609756098,8.341463415,0,2004,HOU,0,TRUE,TRUE,0.551724138,0
48.7804878,19.51219512,8.341463415,9.634146341,5.56097561,5.756097561,0,2004,MEM,0,TRUE,FALSE,0.551724138,1
87.80487805,39.02439024,6.195121951,6.12195122,12.02439024,9.512195122,2,2005,DAL,0,TRUE,TRUE,0.533333333,0
82.92682927,51.2195122,4.536585366,4.87804878,11.58536585,11.36585366,2,2005,SAC,0,TRUE,TRUE,0.533333333,0
75.6097561,56.09756098,2.780487805,2.707317073,9.292682927,4.780487805,2,2005,DET,0,TRUE,TRUE,0.533333333,0
65.85365854,43.90243902,6.414634146,6.317073171,6.414634146,6.487804878,1,2005,HOU,0,TRUE,TRUE,0.533333333,0
82.92682927,53.65853659,5.487804878,5.463414634,11.04878049,11,2,2005,LAK,0,FALSE,TRUE,0.533333333,1
70.73170732,34.14634146,7.951219512,8.292682927,9.317073171,7.317073171,1,2005,DEN,0,TRUE,TRUE,0.533333333,0
75.6097561,46.34146341,3.756097561,4.658536585,8.707317073,9.12195122,1,2005,MEM,0,TRUE,TRUE,0.533333333,0
41.46341463,19.51219512,10.14634146,10.6097561,4.43902439,4.829268293,0,2005,WAZ,0,TRUE,FALSE,0.533333333,1
43.90243902,24.3902439,8.87804878,8.829268293,4.048780488,4.804878049,0,2005,LAC,0,FALSE,FALSE,0.533333333,0
